measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,South East England,Female,Age-standardized,Chronic respiratory diseases,Rate,2010,24.55861907,26.78642309,19.25924578
Deaths,South East England,Both,Age-standardized,Chronic respiratory diseases,Rate,2010,30.2999129,32.1567836,26.67447017
Deaths,England,Male,All ages,Chronic respiratory diseases,Number,2010,18366.5349,19133.85402,17059.7549
Deaths,England,Female,All ages,Chronic respiratory diseases,Number,2010,18143.24039,19758.90733,12908.79457
Deaths,England,Both,All ages,Chronic respiratory diseases,Number,2010,36509.77529,38696.93649,31038.71685
Deaths,England,Male,All ages,Chronic respiratory diseases,Rate,2010,70.04488735,72.97123036,65.06118962
Deaths,England,Female,All ages,Chronic respiratory diseases,Rate,2010,66.99635173,72.96241887,47.66745756
Deaths,England,Both,All ages,Chronic respiratory diseases,Rate,2010,68.49603072,72.59936631,58.23177179
Deaths,England,Male,Age-standardized,Chronic respiratory diseases,Rate,2010,44.24594242,46.12409264,41.0148687
Deaths,England,Female,Age-standardized,Chronic respiratory diseases,Rate,2010,29.26932002,31.59304979,20.79679993
Deaths,England,Both,Age-standardized,Chronic respiratory diseases,Rate,2010,35.25469821,37.17927894,30.16206255
Deaths,England,Male,All ages,Skin and subcutaneous diseases,Number,2010,559.5625333,1036.889611,233.6353678
Deaths,England,Female,All ages,Skin and subcutaneous diseases,Number,2010,1202.246077,2080.870173,704.3226284
Deaths,England,Both,All ages,Skin and subcutaneous diseases,Number,2010,1761.808611,2656.146705,1074.833239
Deaths,England,Male,All ages,Skin and subcutaneous diseases,Rate,2010,2.134016831,3.954410365,0.891020713
Deaths,England,Female,All ages,Skin and subcutaneous diseases,Rate,2010,4.439455099,7.683892571,2.600805894
Deaths,England,Both,All ages,Skin and subcutaneous diseases,Rate,2010,3.305331127,4.983199837,2.016495855
Deaths,England,Male,Age-standardized,Skin and subcutaneous diseases,Rate,2010,1.386069787,2.544862512,0.580615448
Deaths,England,Female,Age-standardized,Skin and subcutaneous diseases,Rate,2010,1.801808481,3.03101975,1.030248137
Deaths,England,Both,Age-standardized,Skin and subcutaneous diseases,Rate,2010,1.651268851,2.423454561,0.996384932
Deaths,West Sussex,Male,All ages,Unintentional injuries,Number,2010,62.8878618,68.81506679,56.77770115
Deaths,West Sussex,Female,All ages,Unintentional injuries,Number,2010,73.9599631,84.21130434,61.14002771
Deaths,West Sussex,Both,All ages,Unintentional injuries,Number,2010,136.8478249,150.4478821,119.3894174
Deaths,West Sussex,Male,All ages,Unintentional injuries,Rate,2010,15.98445836,17.49099967,14.43141449
Deaths,West Sussex,Female,All ages,Unintentional injuries,Rate,2010,17.64039186,20.08546713,14.58267422
Deaths,West Sussex,Both,All ages,Unintentional injuries,Rate,2010,16.83874408,18.51219328,14.69053562
Deaths,West Sussex,Male,Age-standardized,Unintentional injuries,Rate,2010,8.97450305,9.704706598,8.231679629
Deaths,West Sussex,Female,Age-standardized,Unintentional injuries,Rate,2010,5.706446934,6.372105791,4.942633289
Deaths,West Sussex,Both,Age-standardized,Unintentional injuries,Rate,2010,7.193360468,7.784999534,6.490513879
Deaths,England,Male,All ages,Musculoskeletal disorders,Number,2010,707.0444343,801.8996736,425.228303
Deaths,England,Female,All ages,Musculoskeletal disorders,Number,2010,1901.667853,2342.372048,936.9942175
Deaths,England,Both,All ages,Musculoskeletal disorders,Number,2010,2608.712287,3066.311584,1526.013791
Deaths,England,Male,All ages,Musculoskeletal disorders,Rate,2010,2.696472035,3.058223699,1.621703209
Deaths,England,Female,All ages,Musculoskeletal disorders,Rate,2010,7.022163936,8.649523362,3.459976984
Deaths,England,Both,All ages,Musculoskeletal disorders,Rate,2010,4.894208072,5.75271063,2.8629562
Deaths,England,Male,Age-standardized,Musculoskeletal disorders,Rate,2010,1.761782653,2.001303954,1.058984227
Deaths,England,Female,Age-standardized,Musculoskeletal disorders,Rate,2010,3.101287116,4.119835475,1.687102282
Deaths,England,Both,Age-standardized,Musculoskeletal disorders,Rate,2010,2.539572544,3.101064551,1.585098708
Deaths,England,Male,All ages,Other non-communicable diseases,Number,2010,4077.944323,4525.996081,3149.009296
Deaths,England,Female,All ages,Other non-communicable diseases,Number,2010,6268.007057,6912.608532,5012.564451
Deaths,England,Both,All ages,Other non-communicable diseases,Number,2010,10345.95138,11233.81714,8501.42147
Deaths,England,Male,All ages,Other non-communicable diseases,Rate,2010,15.55215245,17.260898,12.00945103
Deaths,England,Female,All ages,Other non-communicable diseases,Rate,2010,23.14545783,25.52573535,18.50956741
Deaths,England,Both,All ages,Other non-communicable diseases,Rate,2010,19.41005108,21.07577704,15.94952643
Deaths,England,Male,Age-standardized,Other non-communicable diseases,Rate,2010,12.84187311,14.52281006,10.61179399
Deaths,England,Female,Age-standardized,Other non-communicable diseases,Rate,2010,12.56023827,14.02687577,11.10145447
Deaths,England,Both,Age-standardized,Other non-communicable diseases,Rate,2010,12.77030564,14.06914618,11.40489983
Deaths,South East England,Male,All ages,Self-harm and interpersonal violence,Number,2010,535.7555956,554.1189219,519.3420642
Deaths,South East England,Female,All ages,Self-harm and interpersonal violence,Number,2010,189.6820848,198.2578683,181.8688354
Deaths,South East England,Both,All ages,Self-harm and interpersonal violence,Number,2010,725.4376804,747.7494951,705.3104558
Deaths,South East England,Male,All ages,Self-harm and interpersonal violence,Rate,2010,12.56490465,12.99557387,12.17996335
Deaths,South East England,Female,All ages,Self-harm and interpersonal violence,Rate,2010,4.297570799,4.491869786,4.120548323
Deaths,South East England,Both,All ages,Self-harm and interpersonal violence,Rate,2010,8.359879114,8.616998476,8.127934774
Deaths,South East England,Male,Age-standardized,Self-harm and interpersonal violence,Rate,2010,10.92570446,11.28754972,10.60668919
Deaths,South East England,Female,Age-standardized,Self-harm and interpersonal violence,Rate,2010,3.631815741,3.788399571,3.494866829
Deaths,South East England,Both,Age-standardized,Self-harm and interpersonal violence,Rate,2010,7.217496743,7.429711995,7.038774792
Deaths,West Sussex,Male,All ages,Chronic respiratory diseases,Number,2010,305.8952087,341.8312387,271.2063807
Deaths,West Sussex,Female,All ages,Chronic respiratory diseases,Number,2010,313.4185279,363.1172132,247.7841877
Deaths,West Sussex,Both,All ages,Chronic respiratory diseases,Number,2010,619.3137366,685.9753016,529.4463874
Deaths,West Sussex,Male,All ages,Chronic respiratory diseases,Rate,2010,77.7506038,86.8846077,68.9336062
Deaths,West Sussex,Female,All ages,Chronic respiratory diseases,Rate,2010,74.75430512,86.60807366,59.09968022
Deaths,West Sussex,Both,All ages,Chronic respiratory diseases,Rate,2010,76.20483208,84.40735217,65.14690481
Deaths,West Sussex,Male,Age-standardized,Chronic respiratory diseases,Rate,2010,36.84045897,40.91823767,32.78446557
Deaths,West Sussex,Female,Age-standardized,Chronic respiratory diseases,Rate,2010,23.54187291,26.91270964,19.18857354
Deaths,West Sussex,Both,Age-standardized,Chronic respiratory diseases,Rate,2010,28.81774332,31.71834165,25.10130787
Deaths,West Sussex,Male,All ages,Neglected tropical diseases and malaria,Number,2010,0.02291191,0.0476215,0.01511122
Deaths,West Sussex,Female,All ages,Neglected tropical diseases and malaria,Number,2010,0.051492449,0.067639202,0.041099621
Deaths,West Sussex,Both,All ages,Neglected tropical diseases and malaria,Number,2010,0.074404359,0.105300624,0.060761443
Deaths,West Sussex,Male,All ages,Neglected tropical diseases and malaria,Rate,2010,0.005823611,0.012104146,0.003840879
Deaths,West Sussex,Female,All ages,Neglected tropical diseases and malaria,Rate,2010,0.012281604,0.01613281,0.009802782
Deaths,West Sussex,Both,All ages,Neglected tropical diseases and malaria,Rate,2010,0.009155249,0.012956949,0.007476527
Deaths,West Sussex,Male,Age-standardized,Neglected tropical diseases and malaria,Rate,2010,0.004324515,0.006888594,0.002515873
Deaths,West Sussex,Female,Age-standardized,Neglected tropical diseases and malaria,Rate,2010,0.010662417,0.013034461,0.007841268
Deaths,West Sussex,Both,Age-standardized,Neglected tropical diseases and malaria,Rate,2010,0.007461109,0.008880256,0.005678693
Deaths,South East England,Male,All ages,Nutritional deficiencies,Number,2010,6.246971258,6.637533626,5.697529863
Deaths,South East England,Female,All ages,Nutritional deficiencies,Number,2010,11.07027644,12.13826202,9.375213061
Deaths,South East England,Both,All ages,Nutritional deficiencies,Number,2010,17.3172477,18.6731499,15.17399065
Deaths,South East England,Male,All ages,Nutritional deficiencies,Rate,2010,0.146508219,0.155667954,0.133622346
Deaths,South East England,Female,All ages,Nutritional deficiencies,Rate,2010,0.250815974,0.275013006,0.212411425
Deaths,South East England,Both,All ages,Nutritional deficiencies,Rate,2010,0.199562418,0.215187714,0.174863715
Deaths,South East England,Male,Age-standardized,Nutritional deficiencies,Rate,2010,0.093844609,0.099566018,0.085948968
Deaths,South East England,Female,Age-standardized,Nutritional deficiencies,Rate,2010,0.097553082,0.105131943,0.085414099
Deaths,South East England,Both,Age-standardized,Nutritional deficiencies,Rate,2010,0.096491401,0.102957912,0.086455318
Deaths,West Sussex,Male,All ages,Nutritional deficiencies,Number,2010,0.799839454,0.911379213,0.684447259
Deaths,West Sussex,Female,All ages,Nutritional deficiencies,Number,2010,1.171197833,1.368710905,0.949567375
Deaths,West Sussex,Both,All ages,Nutritional deficiencies,Number,2010,1.971037287,2.253767437,1.669663
Deaths,West Sussex,Male,All ages,Nutritional deficiencies,Rate,2010,0.20329838,0.231648885,0.173968686
Deaths,West Sussex,Female,All ages,Nutritional deficiencies,Rate,2010,0.279345579,0.326454959,0.226483896
Deaths,West Sussex,Both,All ages,Nutritional deficiencies,Rate,2010,0.242530654,0.277319812,0.205447386
Deaths,West Sussex,Male,Age-standardized,Nutritional deficiencies,Rate,2010,0.104167708,0.117197816,0.09053586
Deaths,West Sussex,Female,Age-standardized,Nutritional deficiencies,Rate,2010,0.085643881,0.097247567,0.073018908
Deaths,West Sussex,Both,Age-standardized,Nutritional deficiencies,Rate,2010,0.093186524,0.10416465,0.081187169
Deaths,West Sussex,Male,All ages,Maternal and neonatal disorders,Number,2010,9.645739064,11.19917615,7.632509626
Deaths,West Sussex,Female,All ages,Maternal and neonatal disorders,Number,2010,7.866702876,9.063032237,6.30756802
Deaths,West Sussex,Both,All ages,Maternal and neonatal disorders,Number,2010,17.51244194,19.88081121,14.47211309
Deaths,West Sussex,Male,All ages,Maternal and neonatal disorders,Rate,2010,2.451695924,2.846539217,1.939985377
Deaths,West Sussex,Female,All ages,Maternal and neonatal disorders,Rate,2010,1.876308689,2.161648457,1.504435196
Deaths,West Sussex,Both,All ages,Maternal and neonatal disorders,Rate,2010,2.154857253,2.446278502,1.780753247
Deaths,West Sussex,Male,Age-standardized,Maternal and neonatal disorders,Rate,2010,4.128136009,4.793391493,3.266119761
Deaths,West Sussex,Female,Age-standardized,Maternal and neonatal disorders,Rate,2010,3.502763894,4.044213562,2.795805591
Deaths,West Sussex,Both,Age-standardized,Maternal and neonatal disorders,Rate,2010,3.826977641,4.348276183,3.159447533
Deaths,South East England,Male,Age-standardized,All causes,Rate,2010,517.1770667,527.0828411,508.2145896
Deaths,South East England,Female,Age-standardized,All causes,Rate,2010,368.6489766,375.8011222,361.593148
Deaths,South East England,Both,Age-standardized,All causes,Rate,2010,434.0653645,439.9060081,427.9571865
Deaths,West Sussex,Male,All ages,Digestive diseases,Number,2010,177.4448404,190.8793889,163.0913093
Deaths,West Sussex,Female,All ages,Digestive diseases,Number,2010,250.3626292,275.7662512,213.6290608
Deaths,West Sussex,Both,All ages,Digestive diseases,Number,2010,427.8074696,460.1124624,380.1281102
Deaths,West Sussex,Male,All ages,Digestive diseases,Rate,2010,45.10186197,48.51657469,41.45356779
Deaths,West Sussex,Female,All ages,Digestive diseases,Rate,2010,59.71467131,65.77375825,50.95324805
Deaths,West Sussex,Both,All ages,Digestive diseases,Rate,2010,52.64051878,56.61555826,46.77370627
Deaths,West Sussex,Male,Age-standardized,Digestive diseases,Rate,2010,24.30065338,26.13381573,22.58219669
Deaths,West Sussex,Female,Age-standardized,Digestive diseases,Rate,2010,20.37748167,22.18195277,18.12045622
Deaths,West Sussex,Both,Age-standardized,Digestive diseases,Rate,2010,22.4368938,23.97312944,20.61253886
Deaths,England,Male,All ages,Neglected tropical diseases and malaria,Number,2010,2.475319179,3.111321679,1.115881839
Deaths,England,Female,All ages,Neglected tropical diseases and malaria,Number,2010,2.139076326,2.676131903,1.036043039
Deaths,England,Both,All ages,Neglected tropical diseases and malaria,Number,2010,4.614395505,5.51539743,2.563840875
Deaths,England,Male,All ages,Neglected tropical diseases and malaria,Rate,2010,0.009440183,0.011865721,0.004255665
Deaths,England,Female,All ages,Neglected tropical diseases and malaria,Rate,2010,0.007898827,0.009881976,0.003825728
Deaths,England,Both,All ages,Neglected tropical diseases and malaria,Rate,2010,0.008657073,0.010347443,0.004810025
Deaths,England,Male,Age-standardized,Neglected tropical diseases and malaria,Rate,2010,0.008796891,0.010908482,0.003381891
Deaths,England,Female,Age-standardized,Neglected tropical diseases and malaria,Rate,2010,0.007256759,0.008749805,0.002393938
Deaths,England,Both,Age-standardized,Neglected tropical diseases and malaria,Rate,2010,0.007928538,0.009493093,0.003259263
Deaths,West Sussex,Male,All ages,Musculoskeletal disorders,Number,2010,17.26449373,21.14184656,7.944106782
Deaths,West Sussex,Female,All ages,Musculoskeletal disorders,Number,2010,49.96433332,65.3516347,18.35516028
Deaths,West Sussex,Both,All ages,Musculoskeletal disorders,Number,2010,67.22882705,85.12965495,30.34689097
Deaths,West Sussex,Male,All ages,Musculoskeletal disorders,Rate,2010,4.388185149,5.373707362,2.019185268
Deaths,West Sussex,Female,All ages,Musculoskeletal disorders,Rate,2010,11.91712897,15.58719605,4.377939176
Deaths,West Sussex,Both,All ages,Musculoskeletal disorders,Rate,2010,8.272320108,10.47496717,3.734100495
Deaths,West Sussex,Male,Age-standardized,Musculoskeletal disorders,Rate,2010,2.141680059,2.591730942,1.025963003
Deaths,West Sussex,Female,Age-standardized,Musculoskeletal disorders,Rate,2010,3.737703,4.735257046,1.588023655
Deaths,West Sussex,Both,Age-standardized,Musculoskeletal disorders,Rate,2010,3.096250706,3.807933443,1.541044307
Deaths,West Sussex,Male,All ages,Other non-communicable diseases,Number,2010,69.56170275,79.79829613,52.73091065
Deaths,West Sussex,Female,All ages,Other non-communicable diseases,Number,2010,121.6254238,140.9407517,92.39786511
Deaths,West Sussex,Both,All ages,Other non-communicable diseases,Number,2010,191.1871266,213.9483919,150.2200552
Deaths,West Sussex,Male,All ages,Other non-communicable diseases,Rate,2010,17.6807751,20.28265082,13.40282563
